Second,Volt
-3.80079984665,0.04400,
-3.80059981346,0.05200,
-3.80040001869,0.04800,
-3.80019998550,0.04800,
-3.79999995232,0.04800,
-3.79979991913,0.04400,
-3.79959988594,0.04800,
-3.79939985275,0.04800,
-3.79919981956,0.05600,
-3.79899978638,0.04800,
-3.79879999161,0.05600,
-3.79859995842,0.05200,
-3.79839992523,0.05600,
-3.79819989204,0.05200,
-3.79799985886,0.04800,
-3.79779982567,0.05200,
-3.79759979248,0.04800,
-3.79739999771,0.04800,
-3.79719996452,0.05200,
-3.79699993134,0.04400,
-3.79679989815,0.05600,
-3.79659986496,0.07600,
-3.79639983177,0.07200,
-3.79619979858,0.06800,
-3.79600000381,0.06000,
-3.79579997063,0.05600,
-3.79559993744,0.05600,
-3.79539990425,0.05200,
-3.79519987106,0.04000,
-3.79499983788,0.04400,
-3.79479980469,0.04800,
-3.79460000992,0.04800,
-3.79439997673,0.04000,
-3.79419994354,0.07200,
-3.79399991035,0.05600,
-3.79379987717,0.05600,
-3.79359984398,0.05600,
-3.79339981079,0.05200,
-3.79320001602,0.04800,
-3.79299998283,0.04800,
-3.79279994965,0.05200,
-3.79259991646,0.04800,
-3.79239988327,0.04800,
-3.79219985008,0.05200,
-3.79199981689,0.05200,
-3.79180002213,0.05200,
-3.79159998894,0.04800,
-3.79139995575,0.05200,
-3.79119992256,0.04800,
-3.79099988937,0.05200,
-3.79079985619,0.05200,
-3.79059982300,0.05200,
-3.79039978981,0.04800,
-3.79019999504,0.05600,
-3.78999996185,0.04800,
-3.78979992867,0.04400,
-3.78959989548,0.04800,
-3.78939986229,0.04800,
-3.78919982910,0.04400,
-3.78899979591,0.05600,
-3.78880000114,0.04400,
-3.78859996796,0.04800,
-3.78839993477,0.06800,
-3.78819990158,0.04800,
-3.78799986839,0.05600,
-3.78779983521,0.04400,
-3.78759980202,0.04000,
-3.78740000725,0.04800,
-3.78719997406,0.04800,
-3.78699994087,0.04400,
-3.78679990768,0.05200,
-3.78659987450,0.05600,
-3.78639984131,0.06800,
-3.78619980812,0.04800,
-3.78600001335,0.06800,
-3.78579998016,0.07200,
-3.78559994698,0.05600,
-3.78539991379,0.04000,
-3.78519988060,0.04400,
-3.78499984741,0.04800,
-3.78479981422,0.03200,
-3.78460001945,0.04800,
-3.78439998627,0.04800,
-3.78419995308,0.04800,
-3.78399991989,0.05200,
-3.78379988670,0.05200,
-3.78359985352,0.04400,
-3.78339982033,0.04000,
-3.78319978714,0.04000,
-3.78299999237,0.04800,
-3.78279995918,0.04400,
-3.78259992599,0.05600,
-3.78239989281,0.05200,
-3.78219985962,0.05600,
-3.78199982643,0.04800,
-3.78179979324,0.05200,
-3.78159999847,0.05200,
-3.78139996529,0.06000,
-3.78119993210,0.05200,
-3.78099989891,0.04800,
-3.78079986572,0.04800,
-3.78059983253,0.04800,
-3.78039979935,0.05600,
-3.78020000458,0.05600,
-3.77999997139,0.04400,
-3.77979993820,0.04000,
-3.77959990501,0.04000,
-3.77939987183,0.04000,
-3.77919983864,0.04000,
-3.77899980545,0.04800,
-3.77880001068,0.05600,
-3.77859997749,0.05600,
-3.77839994431,0.05600,
-3.77819991112,0.05600,
-3.77799987793,0.05200,
-3.77779984474,0.06000,
-3.77759981155,0.04800,
-3.77740001678,0.04800,
-3.77719998360,0.04800,
-3.77699995041,0.03600,
-3.77679991722,0.04800,
-3.77659988403,0.03600,
-3.77639985085,0.05200,
-3.77619981766,0.05600,
-3.77600002289,0.04800,
-3.77579998970,0.05200,
-3.77559995651,0.04800,
-3.77539992332,0.04800,
-3.77519989014,0.05200,
-3.77499985695,0.04800,
-3.77479982376,0.04400,
-3.77459979057,0.04800,
-3.77439999580,0.04800,
-3.77419996262,0.05200,
-3.77399992943,0.05200,
-3.77379989624,0.05200,
-3.77359986305,0.04800,
-3.77339982986,0.04800,
-3.77319979668,0.05600,
-3.77300000191,0.05200,
-3.77279996872,0.04800,
-3.77259993553,0.05200,
-3.77239990234,0.04400,
-3.77219986916,0.05200,
-3.77199983597,0.04800,
-3.77179980278,0.04000,
-3.77160000801,0.04000,
-3.77139997482,0.05200,
-3.77119994164,0.03600,
-3.77099990845,0.04800,
-3.77079987526,0.05200,
-3.77059984207,0.04800,
-3.77039980888,0.04800,
-3.77020001411,0.04800,
-3.76999998093,0.05200,
-3.76979994774,0.04800,
-3.76959991455,0.05200,
-3.76939988136,0.05200,
-3.76919984818,0.02400,
-3.76899981499,0.04800,
-3.76880002022,0.05600,
-3.76859998703,0.06000,
-3.76839995384,0.04800,
-3.76819992065,0.05600,
-3.76799988747,0.05200,
-3.76779985428,0.05200,
-3.76759982109,0.05200,
-3.76739978790,0.04800,
-3.76719999313,0.04800,
-3.76699995995,0.04800,
-3.76679992676,0.04400,
-3.76659989357,0.04400,
-3.76639986038,0.05200,
-3.76619982719,0.05600,
-3.76599979401,0.04800,
-3.76579999924,0.05200,
-3.76559996605,0.05600,
-3.76539993286,0.04800,
-3.76519989967,0.04800,
-3.76499986649,0.04800,
-3.76479983330,0.05600,
-3.76459980011,0.05200,
-3.76440000534,0.04800,
-3.76419997215,0.05200,
-3.76399993896,0.05600,
-3.76379990578,0.04800,
-3.76359987259,0.05200,
-3.76339983940,0.04000,
-3.76319980621,0.04800,
-3.76300001144,0.06000,
-3.76279997826,0.05600,
-3.76259994507,0.05600,
-3.76239991188,0.05600,
-3.76219987869,0.04800,
-3.76199984550,0.05600,
-3.76179981232,0.04800,
-3.76160001755,0.03600,
-3.76139998436,0.04400,
-3.76119995117,0.04800,
-3.76099991798,0.02400,
-3.76079988480,0.05200,
-3.76059985161,0.06800,
-3.76039981842,0.06000,
-3.76020002365,0.05600,
-3.75999999046,0.04800,
-3.75979995728,0.06000,
-3.75959992409,0.04800,
-3.75939989090,0.04800,
-3.75919985771,0.04400,
-3.75899982452,0.05600,
-3.75879979134,0.04800,
-3.75859999657,0.05200,
-3.75839996338,0.05200,
-3.75819993019,0.05200,
-3.75799989700,0.05200,
-3.75779986382,0.05200,
-3.75759983063,0.04800,
-3.75739979744,0.04400,
-3.75720000267,0.05200,
-3.75699996948,0.04800,
-3.75679993629,0.05200,
-3.75659990311,0.05200,
-3.75639986992,0.04800,
-3.75619983673,0.04800,
-3.75599980354,0.04400,
-3.75580000877,0.04800,
-3.75559997559,0.04400,
-3.75539994240,0.05200,
-3.75519990921,0.05600,
-3.75499987602,0.06000,
-3.75479984283,0.05600,
-3.75459980965,0.07200,
-3.75440001488,0.05200,
-3.75419998169,0.05600,
-3.75399994850,0.04800,
-3.75379991531,0.04800,
-3.75359988213,0.04400,
-3.75339984894,0.04400,
-3.75319981575,0.04400,
-3.75300002098,0.06800,
-3.75279998779,0.05200,
-3.75259995461,0.05600,
-3.75239992142,0.07600,
-3.75219988823,0.06000,
-3.75199985504,0.04800,
-3.75179982185,0.04400,
-3.75159978867,0.06000,
-3.75139999390,0.04800,
-3.75119996071,0.05200,
-3.75099992752,0.04800,
-3.75079989433,0.05200,
-3.75059986115,0.05200,
-3.75039982796,0.05600,
-3.75019979477,0.05200,
-3.75000000000,0.05200,
-3.74979996681,0.04800,
-3.74959993362,0.04800,
-3.74939990044,0.04800,
-3.74919986725,0.04800,
-3.74899983406,0.04800,
-3.74879980087,0.05200,
-3.74860000610,0.04800,
-3.74839997292,0.04400,
-3.74819993973,0.04800,
-3.74799990654,0.04800,
-3.74779987335,0.05600,
-3.74759984016,0.04800,
-3.74739980698,0.04800,
-3.74720001221,0.05200,
-3.74699997902,0.05600,
-3.74679994583,0.07200,
-3.74659991264,0.07600,
-3.74639987946,0.05600,
-3.74619984627,0.05200,
-3.74599981308,0.04800,
-3.74580001831,0.04400,
-3.74559998512,0.04800,
-3.74539995193,0.04800,
-3.74519991875,0.04800,
-3.74499988556,0.04800,
-3.74479985237,0.04800,
-3.74459981918,0.04000,
-3.74440002441,0.04800,
-3.74419999123,0.06000,
-3.74399995804,0.06800,
-3.74379992485,0.04800,
-3.74359989166,0.03200,
-3.74339985847,0.05600,
-3.74319982529,0.04000,
-3.74299979210,0.04000,
-3.74279999733,0.04800,
-3.74259996414,0.05200,
-3.74239993095,0.05200,
-3.74219989777,0.05200,
-3.74199986458,0.04800,
-3.74179983139,0.04800,
-3.74159979820,0.04800,
-3.74140000343,0.05200,
-3.74119997025,0.05200,
-3.74099993706,0.05200,
-3.74079990387,0.05200,
-3.74059987068,0.05200,
-3.74039983749,0.04800,
-3.74019980431,0.04800,
-3.74000000954,0.05200,
-3.73979997635,0.04800,
-3.73959994316,0.04800,
-3.73939990997,0.04800,
-3.73919987679,0.04800,
-3.73899984360,0.05600,
-3.73879981041,0.05600,
-3.73860001564,0.04000,
-3.73839998245,0.04800,
-3.73819994926,0.04800,
-3.73799991608,0.04800,
-3.73779988289,0.04800,
-3.73759984970,0.04800,
-3.73739981651,0.04800,
-3.73720002174,0.04800,
-3.73699998856,0.04800,
-3.73679995537,0.05200,
-3.73659992218,0.06800,
-3.73639988899,0.04800,
-3.73619985580,0.04400,
-3.73599982262,0.06000,
-3.73579978943,0.04400,
-3.73559999466,0.03200,
-3.73539996147,0.04400,
-3.73519992828,0.04400,
-3.73499989510,0.04000,
-3.73479986191,0.03200,
-3.73459982872,0.04800,
-3.73439979553,0.04800,
-3.73420000076,0.05200,
-3.73399996758,0.04800,
-3.73379993439,0.04800,
-3.73359990120,0.04800,
-3.73339986801,0.04800,
-3.73319983482,0.04800,
-3.73299980164,0.05200,
-3.73280000687,0.04800,
-3.73259997368,0.05200,
-3.73239994049,0.05200,
-3.73219990730,0.04800,
-3.73199987411,0.04800,
-3.73179984093,0.04800,
-3.73159980774,0.05200,
-3.73140001297,0.05600,
-3.73119997978,0.05200,
-3.73099994659,0.05200,
-3.73079991341,0.05200,
-3.73059988022,0.04800,
-3.73039984703,0.05200,
-3.73019981384,0.05200,
-3.73000001907,0.02000,
-3.72979998589,0.03200,
-3.72959995270,0.03600,
-3.72939991951,0.05600,
-3.72919988632,0.05200,
-3.72899985313,0.05600,
-3.72879981995,0.05200,
-3.72859978676,0.05200,
-3.72839999199,0.05200,
-3.72819995880,0.04400,
-3.72799992561,0.04000,
-3.72779989243,0.03600,
-3.72759985924,0.02400,
-3.72739982605,0.03200,
-3.72719979286,0.03600,
-3.72699999809,0.06000,
-3.72679996490,0.04400,
-3.72659993172,0.04800,
-3.72639989853,0.04800,
-3.72619986534,0.04800,
-3.72599983215,0.04800,
-3.72579979897,0.04400,
-3.72560000420,0.05200,
-3.72539997101,0.05200,
-3.72519993782,0.04800,
-3.72499990463,0.05600,
-3.72479987144,0.05200,
-3.72459983826,0.05200,
-3.72439980507,0.05200,
-3.72420001030,0.04800,
-3.72399997711,0.04800,
-3.72379994392,0.04800,
-3.72359991074,0.04400,
-3.72339987755,0.04400,
-3.72319984436,0.05200,
-3.72299981117,0.05200,
-3.72280001640,0.05200,
-3.72259998322,0.05200,
-3.72239995003,0.04800,
-3.72219991684,0.06000,
-3.72199988365,0.04400,
-3.72179985046,0.04000,
-3.72159981728,0.04800,
-3.72140002251,0.04800,
-3.72119998932,0.04800,
-3.72099995613,0.05200,
-3.72079992294,0.04800,
-3.72059988976,0.05200,
-3.72039985657,0.05200,
-3.72019982338,0.04000,
-3.71999979019,0.05200,
-3.71979999542,0.04000,
-3.71959996223,0.06800,
-3.71939992905,0.04800,
-3.71919989586,0.04400,
-3.71899986267,0.05600,
-3.71879982948,0.05600,
-3.71859979630,0.05600,
-3.71840000153,0.05200,
-3.71819996834,0.05200,
-3.71799993515,0.05200,
-3.71779990196,0.05600,
-3.71759986877,0.05600,
-3.71739983559,0.04800,
-3.71719980240,0.05200,
-3.71700000763,0.04800,
-3.71679997444,0.05200,
-3.71659994125,0.04800,
-3.71639990807,0.04800,
-3.71619987488,0.05200,
-3.71599984169,0.05200,
-3.71579980850,0.04800,
-3.71560001373,0.04800,
-3.71539998055,0.04800,
-3.71519994736,0.04800,
-3.71499991417,0.05200,
-3.71479988098,0.04800,
-3.71459984779,0.03600,
-3.71439981461,0.04800,
-3.71420001984,0.04800,
-3.71399998665,0.04800,
-3.71379995346,0.04800,
-3.71359992027,0.04800,
-3.71339988708,0.06800,
-3.71319985390,0.05600,
-3.71299982071,0.06800,
-3.71279978752,0.05600,
-3.71259999275,0.05600,
-3.71239995956,0.04800,
-3.71219992638,0.04800,
-3.71199989319,0.06000,
-3.71179986000,0.05200,
-3.71159982681,0.04000,
-3.71139979362,0.04000,
-3.71119999886,0.03600,
-3.71099996567,0.05200,
-3.71079993248,0.07200,
-3.71059989929,0.08000,
-3.71039986610,0.04800,
-3.71019983292,0.05600,
-3.70999979973,0.05200,
-3.70980000496,0.05600,
-3.70959997177,0.04800,
-3.70939993858,0.04800,
-3.70919990540,0.04800,
-3.70899987221,0.05600,
-3.70879983902,0.05600,
-3.70859980583,0.05200,
-3.70840001106,0.05200,
-3.70819997787,0.05200,
-3.70799994469,0.04800,
-3.70779991150,0.04800,
-3.70759987831,0.04400,
-3.70739984512,0.04800,
-3.70719981194,0.04400,
-3.70700001717,0.04800,
-3.70679998398,0.05200,
-3.70659995079,0.05200,
-3.70639991760,0.04800,
-3.70619988441,0.04800,
-3.70599985123,0.04800,
-3.70579981804,0.05200,
-3.70560002327,0.04800,
-3.70539999008,0.05200,
-3.70519995689,0.04800,
-3.70499992371,0.06000,
-3.70479989052,0.05600,
-3.70459985733,0.05600,
-3.70439982414,0.04400,
-3.70419979095,0.05200,
-3.70399999619,0.04000,
-3.70379996300,0.04800,
-3.70359992981,0.04800,
-3.70339989662,0.06000,
-3.70319986343,0.05200,
-3.70299983025,0.06000,
-3.70279979706,0.05200,
-3.70260000229,0.08000,
-3.70239996910,0.05200,
-3.70219993591,0.03600,
-3.70199990273,0.04800,
-3.70179986954,0.05200,
-3.70159983635,0.04400,
-3.70139980316,0.04800,
-3.70120000839,0.04800,
-3.70099997520,0.05200,
-3.70079994202,0.05200,
-3.70059990883,0.05200,
-3.70039987564,0.04800,
-3.70019984245,0.04800,
-3.69999980927,0.04800,
-3.69980001450,0.04800,
-3.69959998131,0.04800,
-3.69939994812,0.05600,
-3.69919991493,0.04800,
-3.69899988174,0.05600,
-3.69879984856,0.05200,
-3.69859981537,0.04800,
-3.69840002060,0.05200,
-3.69819998741,0.05200,
-3.69799995422,0.04800,
-3.69779992104,0.05200,
-3.69759988785,0.06000,
-3.69739985466,0.05600,
-3.69719982147,0.05600,
-3.69699978828,0.04400,
-3.69679999352,0.06800,
-3.69659996033,0.04800,
-3.69639992714,0.03600,
-3.69619989395,0.04000,
-3.69599986076,0.04000,
-3.69579982758,0.04400,
-3.69559979439,0.05200,
-3.69539999962,0.05200,
-3.69519996643,0.05200,
-3.69499993324,0.04800,
-3.69479990005,0.04800,
-3.69459986687,0.03600,
-3.69439983368,0.05600,
-3.69419980049,0.05600,
-3.69400000572,0.03200,
-3.69379997253,0.05200,
-3.69359993935,0.03600,
-3.69339990616,0.05200,
-3.69319987297,0.04000,
-3.69299983978,0.05600,
-3.69279980659,0.05200,
-3.69260001183,0.04800,
-3.69239997864,0.04800,
-3.69219994545,0.04800,
-3.69199991226,0.04800,
-3.69179987907,0.04800,
-3.69159984589,0.04800,
-3.69139981270,0.05200,
-3.69120001793,0.04800,
-3.69099998474,0.05200,
-3.69079995155,0.05200,
-3.69059991837,0.05200,
-3.69039988518,0.04800,
-3.69019985199,0.04400,
-3.68999981880,0.04800,
-3.68980002403,0.04800,
-3.68959999084,0.06000,
-3.68939995766,0.05600,
-3.68919992447,0.04400,
-3.68899989128,0.05600,
-3.68879985809,0.04800,
-3.68859982491,0.04800,
-3.68839979172,0.05200,
-3.68819999695,0.04800,
-3.68799996376,0.04800,
-3.68779993057,0.04400,
-3.68759989738,0.04800,
-3.68739986420,0.05200,
-3.68719983101,0.05200,
-3.68699979782,0.04800,
-3.68680000305,0.05200,
-3.68659996986,0.05600,
-3.68639993668,0.05200,
-3.68619990349,0.05600,
-3.68599987030,0.03600,
-3.68579983711,0.04800,
-3.68559980392,0.03600,
-3.68540000916,0.05600,
-3.68519997597,0.05200,
-3.68499994278,0.04400,
-3.68479990959,0.04800,
-3.68459987640,0.05200,
-3.68439984322,0.05200,
-3.68419981003,0.04800,
-3.68400001526,0.04800,
-3.68379998207,0.05200,
-3.68359994888,0.04800,
-3.68339991570,0.05200,
-3.68319988251,0.04800,
-3.68299984932,0.05600,
-3.68279981613,0.04800,
-3.68260002136,0.05600,
-3.68239998817,0.04800,
-3.68219995499,0.05600,
-3.68199992180,0.04800,
-3.68179988861,0.05200,
-3.68159985542,0.04800,
-3.68139982224,0.05200,
-3.68119978905,0.05200,
-3.68099999428,0.05200,
-3.68079996109,0.05600,
-3.68059992790,0.05600,
-3.68039989471,0.05600,
-3.68019986153,0.05200,
-3.67999982834,0.03200,
-3.67979979515,0.04400,
-3.67960000038,0.05200,
-3.67939996719,0.05200,
-3.67919993401,0.05600,
-3.67899990082,0.05600,
-3.67879986763,0.04800,
-3.67859983444,0.05600,
-3.67839980125,0.04800,
-3.67820000648,0.04800,
-3.67799997330,0.05600,
-3.67779994011,0.03600,
-3.67759990692,0.02400,
-3.67739987373,0.04400,
-3.67719984055,0.07200,
-3.67699980736,0.05600,
-3.67680001259,0.05600,
-3.67659997940,0.06000,
-3.67639994621,0.04800,
-3.67619991302,0.05200,
-3.67599987984,0.04800,
-3.67579984665,0.05200,
-3.67559981346,0.05600,
-3.67540001869,0.05200,
-3.67519998550,0.05200,
-3.67499995232,0.04800,
-3.67479991913,0.05200,
-3.67459988594,0.04800,
-3.67439985275,0.05200,
-3.67419981956,0.04400,
-3.67400002480,0.04400,
-3.67379999161,0.05200,
-3.67359995842,0.05200,
-3.67339992523,0.04800,
-3.67319989204,0.05600,
-3.67299985886,0.04800,
-3.67279982567,0.05200,
-3.67259979248,0.04800,
-3.67239999771,0.04800,
-3.67219996452,0.04400,
-3.67199993134,0.04800,
-3.67179989815,0.04400,
-3.67159986496,0.06800,
-3.67139983177,0.06800,
-3.67119979858,0.05200,
-3.67100000381,0.05600,
-3.67079997063,0.05200,
-3.67059993744,0.04800,
-3.67039990425,0.04800,
-3.67019987106,0.04800,
-3.66999983788,0.04800,
-3.66979980469,0.04000,
-3.66960000992,0.05200,
-3.66939997673,0.04400,
-3.66919994354,0.05200,
-3.66899991035,0.06000,
-3.66879987717,0.07200,
-3.66859984398,0.04400,
-3.66839981079,0.05200,
-3.66820001602,0.05600,
-3.66799998283,0.05600,
-3.66779994965,0.04800,
-3.66759991646,0.04800,
-3.66739988327,0.05200,
-3.66719985008,0.04000,
-3.66699981689,0.04800,
-3.66680002213,0.04800,
-3.66659998894,0.04800,
-3.66639995575,0.04400,
-3.66619992256,0.04800,
-3.66599988937,0.04800,
-3.66579985619,0.04400,
-3.66559982300,0.04800,
-3.66539978981,0.04800,
-3.66519999504,0.05200,
-3.66499996185,0.04800,
-3.66479992867,0.04400,
-3.66459989548,0.04800,
-3.66439986229,0.04800,
-3.66419982910,0.05200,
-3.66399979591,0.05600,
-3.66380000114,0.05600,
-3.66359996796,0.06000,
-3.66339993477,0.07200,
-3.66319990158,0.07200,
-3.66299986839,0.05600,
-3.66279983521,0.05200,
-3.66259980202,0.05200,
-3.66240000725,0.04800,
-3.66219997406,0.05200,
-3.66199994087,0.04800,
-3.66179990768,0.05200,
-3.66159987450,0.04400,
-3.66139984131,0.06000,
-3.66119980812,0.06000,
-3.66100001335,0.07600,
-3.66079998016,0.07600,
-3.66059994698,0.06800,
-3.66039991379,0.05200,
-3.66019988060,0.03600,
-3.65999984741,0.04800,
-3.65979981422,0.04400,
-3.65960001945,0.04800,
-3.65939998627,0.04800,
-3.65919995308,0.04800,
-3.65899991989,0.05200,
-3.65879988670,0.04800,
-3.65859985352,0.04800,
-3.65839982033,0.05200,
-3.65820002556,0.04800,
-3.65799999237,0.04800,
-3.65779995918,0.05200,
-3.65759992599,0.04800,
-3.65739989281,0.04000,
-3.65719985962,0.05200,
-3.65699982643,0.04800,
-3.65679979324,0.04400,
-3.65659999847,0.04800,
-3.65639996529,0.04800,
-3.65619993210,0.04800,
-3.65599989891,0.05600,
-3.65579986572,0.04800,
-3.65559983253,0.04800,
-3.65539979935,0.04000,
-3.65520000458,0.04800,
-3.65499997139,0.05600,
-3.65479993820,0.04000,
-3.65459990501,0.04000,
-3.65439987183,0.04400,
-3.65419983864,0.04400,
-3.65399980545,0.04800,
-3.65380001068,0.04800,
-3.65359997749,0.04800,
-3.65339994431,0.05200,
-3.65319991112,0.05600,
-3.65299987793,0.03600,
-3.65279984474,0.04800,
-3.65259981155,0.06000,
-3.65240001678,0.03600,
-3.65219998360,0.04800,
-3.65199995041,0.03600,
-3.65179991722,0.04400,
-3.65159988403,0.05200,
-3.65139985085,0.05600,
-3.65119981766,0.05600,
-3.65100002289,0.04800,
-3.65079998970,0.04800,
-3.65059995651,0.04800,
-3.65039992332,0.04800,
-3.65019989014,0.04800,
-3.64999985695,0.04800,
-3.64979982376,0.04800,
-3.64959979057,0.05600,
-3.64939999580,0.04800,
-3.64919996262,0.05200,
-3.64899992943,0.04800,
-3.64879989624,0.05200,
-3.64859986305,0.04800,
-3.64839982986,0.04800,
-3.64819979668,0.04800,
-3.64800000191,0.05200,
-3.64779996872,0.05600,
-3.64759993553,0.05600,
-3.64739990234,0.04800,
-3.64719986916,0.04800,
-3.64699983597,0.05200,
-3.64679980278,0.04800,
-3.64660000801,0.02400,
-3.64639997482,0.04000,
-3.64619994164,0.04000,
-3.64599990845,0.04400,
-3.64579987526,0.05200,
-3.64559984207,0.05600,
-3.64539980888,0.04400,
-3.64520001411,0.05200,
-3.64499998093,0.05600,
-3.64479994774,0.05600,
-3.64459991455,0.05600,
-3.64439988136,0.06000,
-3.64419984818,0.02800,
-3.64399981499,0.03200,
-3.64380002022,0.06800,
-3.64359998703,0.05200,
-3.64339995384,0.04800,
-3.64319992065,0.04400,
-3.64299988747,0.05200,
-3.64279985428,0.04800,
-3.64259982109,0.04800,
-3.64240002632,0.04800,
-3.64219999313,0.04800,
-3.64199995995,0.05200,
-3.64179992676,0.06000,
-3.64159989357,0.05600,
-3.64139986038,0.05600,
-3.64119982719,0.05200,
-3.64099979401,0.04000,
-3.64079999924,0.05200,
-3.64059996605,0.04800,
-3.64039993286,0.04800,
-3.64019989967,0.04800,
-3.63999986649,0.04800,
-3.63979983330,0.04400,
-3.63959980011,0.05200,
-3.63940000534,0.04800,
-3.63919997215,0.04800,
-3.63899993896,0.04800,
-3.63879990578,0.05200,
-3.63859987259,0.04800,
-3.63839983940,0.04800,
-3.63819980621,0.05200,
-3.63800001144,0.05200,
-3.63779997826,0.05200,
-3.63759994507,0.04400,
-3.63739991188,0.05200,
-3.63719987869,0.04800,
-3.63699984550,0.04800,
-3.63679981232,0.04400,
-3.63660001755,0.04400,
-3.63639998436,0.04000,
-3.63619995117,0.06000,
-3.63599991798,0.03600,
-3.63579988480,0.05600,
-3.63559985161,0.05600,
-3.63539981842,0.05600,
-3.63520002365,0.04400,
-3.63499999046,0.05200,
-3.63479995728,0.05600,
-3.63459992409,0.05600,
-3.63439989090,0.04800,
-3.63419985771,0.05200,
-3.63399982452,0.04800,
-3.63379979134,0.05600,
-3.63359999657,0.05600,
-3.63339996338,0.05200,
-3.63319993019,0.05600,
-3.63299989700,0.05200,
-3.63279986382,0.05200,
-3.63259983063,0.05200,
-3.63239979744,0.04800,
-3.63220000267,0.05200,
-3.63199996948,0.05200,
-3.63179993629,0.04800,
-3.63159990311,0.05200,
-3.63139986992,0.04800,
-3.63119983673,0.05200,
-3.63099980354,0.05600,
-3.63080000877,0.05200,
-3.63059997559,0.05200,
-3.63039994240,0.05600,
-3.63019990921,0.04800,
-3.62999987602,0.04800,
-3.62979984283,0.07200,
-3.62959980965,0.07200,
-3.62940001488,0.06800,
-3.62919998169,0.05600,
-3.62899994850,0.05600,
-3.62879991531,0.05200,
-3.62859988213,0.05200,
-3.62839984894,0.05200,
-3.62819981575,0.03600,
-3.62800002098,0.04800,
-3.62779998779,0.06800,
-3.62759995461,0.05600,
-3.62739992142,0.06000,
-3.62719988823,0.07200,
-3.62699985504,0.05600,
-3.62679982185,0.05600,
-3.62660002708,0.05600,
-3.62639999390,0.05600,
-3.62619996071,0.05600,
-3.62599992752,0.04800,
-3.62579989433,0.04400,
-3.62559986115,0.05200,
-3.62539982796,0.04800,
-3.62519979477,0.04400,
